,Unnamed: 0,Listing ID,Location,Lat_Long,Monthly Rental Price,Bedrooms,Bathrooms,Square Footage,Latitude,Longitude,Type,num_grocers,num_nightlife,num_noise,num_restaurants,num_subways,num_trees,grocers_normalized,nightlife_normalized,noise_normalized,restaurants_normalized,subways_normalized,trees_normalized,id
650,650,2993791,70 West 93rd Street #7019A,"['40.79050064,-73.96880341']",3733,1.0,1.0,0.0,40.79050064,-73.96880341,Apartment,12,0,418,10,0,676,-0.45344994758754653,-1.0795048158606149,1.6466209424779288,-1.1539587021511821,-0.7653006892653381,1.585255364227769,2993791
651,651,3003133,535 West 23rd Street #SPH2R,"['40.74850082,-74.00530243']",4890,1.0,1.0,0.0,40.74850082,-74.00530243,Apartment,6,6,65,39,0,355,-1.0221946971895404,-0.3731670964053181,-0.8367111061650226,-0.7108326076459737,-0.7653006892653381,-0.24447089203439237,3003133
652,652,3023748,202 West 98th Street #2A,"['40.79539871,-73.9701004']",1895,0.0,1.0,0.0,40.79539871,-73.9701004,Apartment,23,4,201,45,2,518,0.5892487600161086,-0.608613002890417,0.12004005138580284,-0.6191513467138615,-0.4691742612980753,0.6846424405847114,3023748
653,653,3023745,540 West 50th Street #5B,"['40.76525818,-73.99374389']",2425,0.0,1.0,0.0,40.76525818,-73.99374389,Apartment,15,13,166,50,0,362,-0.1690775727865497,0.45089357629252813,-0.1261826729838949,-0.5427502959371014,-0.7653006892653381,-0.2045703194679278,3023745
654,654,3023734,226 East 75th Street #5A,"['40.7710147,-73.95815304']",2695,1.0,1.0,0.0,40.7710147,-73.95815304,Apartment,21,5,120,67,3,525,0.39966717681544406,-0.49089004964786753,-0.44978968215549764,-0.2829867232961172,-0.32111104731444395,0.724543013151176,3023734
655,655,3023730,341 West 11th Street #PHH,"['40.7357136,-74.00806113']",7500,1.0,2.0,0.0,40.7357136,-74.00806113,Apartment,10,7,92,45,0,711,-0.6430315307882111,-0.25544414316276864,-0.6467678616512559,-0.6191513467138615,-0.7653006892653381,1.784758227060092,3023730
656,656,3023728,515 East 72nd Street #29B,"['40.76689911,-73.95269775']",6995,2.0,2.0,1.0,40.76689911,-73.95269775,Apartment,10,3,70,33,0,356,-0.6430315307882111,-0.7263359561329664,-0.8015364312550658,-0.8025138685780857,-0.7653006892653381,-0.23877081023918315,3023728
657,657,3023704,1510 Lexington Avenue #4P,"['40.78703272,-73.95055591']",2765,0.0,1.0,0.0,40.78703272,-73.95055591,Apartment,15,1,282,46,4,613,-0.1690775727865497,-0.9617818626180654,0.6898697849271033,-0.6038711365585095,-0.17304783333081258,1.2261502111295877,3023704
658,658,3023698,9 West 31st Street #11E,"['40.74708736,-73.98667557']",5533,2.0,2.0,1.0,40.74708736,-73.98667557,Apartment,15,20,231,219,9,129,-0.1690775727865497,1.2749542489903745,0.33108810084554374,2.039605220317389,0.5672682365873443,-1.5326893777516772,3023698
659,659,3023696,8 West 71st Street #3B,"['40.775612,-73.97723911']",3000,0.0,1.0,0.0,40.775612,-73.97723911,Apartment,5,3,97,43,3,408,-1.1169854887898725,-0.7263359561329664,-0.611593186741299,-0.6497117670245656,-0.32111104731444395,0.05763344311169657,3023696
660,660,3023688,248 West 21st Street #5B,"['40.74343486,-73.99861783']",4800,2.0,2.0,1.0,40.74343486,-73.99861783,Apartment,23,8,149,96,16,461,0.5892487600161086,-0.13772118992021917,-0.24577656767774808,0.16013937120909127,1.6037107344727637,0.3597377782577855,3023688
661,661,3023687,10 E 29th Street #29B,"['40.74459839,-73.98619843']",7380,2.0,2.0,0.0,40.74459839,-73.98619843,Apartment,13,12,238,163,11,187,-0.35865915598721426,0.3331706230499787,0.38033264571948333,1.1839134516176764,0.863394664554607,-1.2020846336295423,3023687
662,662,3023684,10 W 65th Street #1A,"['40.77199936,-73.9803009']",3499,0.0,0.0,616.0,40.77199936,-73.9803009,Apartment,7,4,27,29,6,445,-0.9274039055892079,-0.608613002890417,-1.1040386354806946,-0.8636347091994938,0.12307859463645016,0.2685364695344379,3023684
663,663,3018098,10-40 River Road #4021C,"['40.76480103,-73.94709778']",5500,3.0,2.0,1.0,40.76480103,-73.94709778,Apartment,2,0,5,1,0,0,-1.4013578635908694,-1.0795048158606149,-1.2588072050845045,-1.2914805935493503,-0.7653006892653381,-2.2679999293336675,3018098
664,664,2986293,140 Riverside Boulevard #521,"['40.77700043,-73.98860168']",2783,0.0,1.0,515.0,40.77700043,-73.98860168,Apartment,4,1,39,3,0,239,-1.2117762803902048,-0.9617818626180654,-1.0196194156967981,-1.2609201732386461,-0.7653006892653381,-0.9056803802786625,2986293
665,665,3023676,600 West 141st Street #65,"['40.8238514,-73.95280484']",1790,1.0,1.0,0.0,40.8238514,-73.95280484,Apartment,24,4,556,22,3,617,0.6840395516164409,-0.608613002890417,2.617441969992737,-0.9705961802869579,-0.32111104731444395,1.2489505383104247,3023676
666,666,3023667,1 Dutch Street #9E,"['40.70930099,-74.00779724']",4895,1.0,1.0,933.0,40.70930099,-74.00779724,Apartment,25,10,241,168,22,84,0.7788303432167731,0.09772471656487977,0.4014374506654574,1.2603145023944364,2.492090018374552,-1.7891930585360925,3023667
667,667,3023666,618 West 164th Street #2,"['40.83860016,-73.94270325']",2475,2.0,1.0,0.0,40.83860016,-73.94270325,Apartment,19,1,373,25,0,491,0.21008559361477946,-0.9617818626180654,1.3300488682883174,-0.9247555498209019,-0.7653006892653381,0.5307402321140623,3023666
668,668,3023664,329 Third Avenue #40,"['40.73968964,-73.98211939']",3400,2.0,1.0,0.0,40.73968964,-73.98211939,Apartment,26,11,683,118,0,463,0.8736211348171055,0.21544766980742922,3.5108787127056402,0.4963039946268356,-0.7653006892653381,0.371137941848204,3023664
669,669,3018096,625 West 57th Street #1057,"['40.77109909,-73.99269867']",4300,1.0,1.0,0.0,40.77109909,-73.99269867,Apartment,2,4,24,12,0,153,-1.4013578635908694,-0.608613002890417,-1.1251434404266687,-1.1233982818404782,-0.7653006892653381,-1.3958874146666558,3018096
670,670,3016315,625 West 57th Street #470,"['40.77109909,-73.99269867']",2995,0.0,1.0,0.0,40.77109909,-73.99269867,Apartment,2,4,24,12,0,153,-1.4013578635908694,-0.608613002890417,-1.1251434404266687,-1.1233982818404782,-0.7653006892653381,-1.3958874146666558,3016315
671,671,3021556,308 West 30th Street #5G,"['40.74980164,-73.99620056']",3500,2.0,1.0,0.0,40.74980164,-73.99620056,Apartment,11,11,177,45,5,125,-0.5482407391878789,0.21544766980742922,-0.0487983881819899,-0.6191513467138615,-0.02498461934718122,-1.5554897049325143,3021556
672,672,3023624,95 Wall Street #621,"['40.70460129,-74.00749969']",3542,0.0,1.0,557.0,40.70460129,-74.00749969,Apartment,6,14,128,116,5,172,-1.0221946971895404,0.5686165295350776,-0.39351020229956674,0.4657435743161316,-0.02498461934718122,-1.2875858605576807,3023624
673,673,3023623,314 West 39th Street #2W,"['40.75549228,-73.99215304']",3800,2.0,1.0,0.0,40.75549228,-73.99215304,Apartment,49,11,96,179,8,204,3.0538093416247483,0.21544766980742922,-0.6186281217232904,1.4283968141033085,0.4192050226037129,-1.1051832431109854,3023623
674,674,3023622,67 Wall Street #2F,"['40.70550156,-74.00839996']",2507,0.0,1.0,421.0,40.70550156,-74.00839996,Apartment,11,16,254,150,14,189,-0.5482407391878789,0.8040624360201766,0.49289160543134514,0.9852707195981001,1.307584306505501,-1.1906844700391237,3023622
675,675,3023617,426 E 9th Street #5D,"['40.72745377,-73.98371016']",2950,1.0,1.0,0.0,40.72745377,-73.98371016,Apartment,25,26,324,203,0,460,0.7788303432167731,1.981291968445671,0.9853370541707406,1.795121857831757,-0.7653006892653381,0.35403769646257627,3023617
676,676,3023610,785 West End Avenue #9A,"['40.79684969,-73.97241023']",4050,2.0,1.0,1.0,40.79684969,-73.97241023,Apartment,16,0,156,28,2,581,-0.0742867811862174,-1.0795048158606149,-0.19653202280380855,-0.8789149193548458,-0.4691742612980753,1.0437475936828926,3023610
677,677,3023601,55 Payson Avenue #5B,"['40.86708134,-73.92783796']",2100,1.0,1.0,0.0,40.86708134,-73.92783796,Apartment,15,4,342,23,7,305,-0.1690775727865497,-0.608613002890417,1.1119658838465851,-0.955315970131606,0.2711418086200815,-0.5294749817948536,3023601
678,678,3023598,225 East 39th Street #30H,"['40.74869919,-73.97450256']",4735,1.0,1.0,684.0,40.74869919,-73.97450256,Apartment,17,7,142,109,1,433,0.020504010414114888,-0.25544414316276864,-0.2950211125516876,0.3587821032286675,-0.6172374752817067,0.2001354879919272,3023598
679,679,3023597,225 East 39th Street #19J,"['40.74869919,-73.97450256']",3397,0.0,1.0,400.0,40.74869919,-73.97450256,Apartment,17,7,142,109,1,433,0.020504010414114888,-0.25544414316276864,-0.2950211125516876,0.3587821032286675,-0.6172374752817067,0.2001354879919272,3023597
680,680,3023596,225 East 39th Street #16K,"['40.74869919,-73.97450256']",3253,0.0,1.0,401.0,40.74869919,-73.97450256,Apartment,17,7,142,109,1,433,0.020504010414114888,-0.25544414316276864,-0.2950211125516876,0.3587821032286675,-0.6172374752817067,0.2001354879919272,3023596
681,681,3023595,225 East 39th Street #10B,"['40.74869919,-73.97450256']",3588,0.0,1.0,524.0,40.74869919,-73.97450256,Apartment,17,7,142,109,1,433,0.020504010414114888,-0.25544414316276864,-0.2950211125516876,0.3587821032286675,-0.6172374752817067,0.2001354879919272,3023595
682,682,3023585,20 Seaman Avenue #2A,"['40.86686436,-73.92760319']",1895,0.0,1.0,0.0,40.86686436,-73.92760319,Apartment,16,5,395,25,7,350,-0.0742867811862174,-0.49089004964786753,1.4848174378921275,-0.9247555498209019,0.2711418086200815,-0.2729713010104385,3023585
683,683,3009022,400 West 61st Street #733,"['40.77316836,-73.99127363']",8188,2.0,2.0,1.0,40.77316836,-73.99127363,Apartment,1,3,49,10,0,119,-1.4961486551912018,-0.7263359561329664,-0.9492700658768845,-1.1539587021511821,-0.7653006892653381,-1.5896901957037695,3009022
684,684,3015834,160 Madison Avenue #26F,"['40.74699095,-73.98397606']",5400,1.0,1.0,0.0,40.74699095,-73.98397606,Apartment,15,21,175,205,9,197,-0.1690775727865497,1.392677202232924,-0.06286825814597263,1.825682278142461,0.5672682365873443,-1.1450838156774499,3015834
685,685,3023582,136 West 111st Street #2RW,"['40.79933045,-73.95379381']",3000,3.0,1.0,1.0,40.79933045,-73.95379381,Apartment,7,0,308,7,2,456,-0.9274039055892079,-1.0795048158606149,0.8727780944588788,-1.1997993326172383,-0.4691742612980753,0.33123736928173936,3023582
686,686,3023579,510 East Fifth Street #B,"['40.72441535,-73.98389129']",1975,0.0,1.0,0.0,40.72441535,-73.98389129,Apartment,27,19,283,137,0,406,0.9684119264174378,1.157231295747825,0.6969047199090946,0.7866279875785239,-0.7653006892653381,0.04623327952127811,3023579
687,687,3023578,265 East 66th Street #25G,"['40.76580048,-73.96160126']",5000,1.0,1.0,985.0,40.76580048,-73.96160126,Apartment,15,1,88,36,4,618,-0.1690775727865497,-0.9617818626180654,-0.6749076015792213,-0.7566732381120297,-0.17304783333081258,1.2546506201056338,3023578
688,688,3023569,400 West 12th Street #16A,"['40.73730087,-74.00939941']",19000,2.0,2.0,1.0,40.73730087,-74.00939941,Apartment,3,4,41,21,0,505,-1.3065670719905371,-0.608613002890417,-1.0055495457328154,-0.9858763904423099,-0.7653006892653381,0.6105413772469914,3023569
689,689,3023567,523 West 135th Street #B2,"['40.81984175,-73.95373622']",2375,2.0,1.0,0.0,40.81984175,-73.95373622,Apartment,19,0,533,24,4,416,0.21008559361477946,-1.0795048158606149,2.4556384654069356,-0.9400357599762539,-0.17304783333081258,0.10323409747337037,3023567
690,690,3023565,256 Seaman Avenue #3D,"['40.87218277,-73.91817103']",2110,1.0,1.0,0.0,40.87218277,-73.91817103,Apartment,0,0,70,4,0,221,-1.590939446791534,-1.0795048158606149,-0.8015364312550658,-1.2456399630832942,-0.7653006892653381,-1.0082818525924286,3023565
691,691,3023564,1 Columbus Place #N7N,"['40.76919937,-73.98529816']",3162,0.0,1.0,0.0,40.76919937,-73.98529816,Apartment,17,11,118,73,8,442,0.020504010414114888,0.21544766980742922,-0.4638595521194804,-0.1913054623640051,0.4192050226037129,0.25143622414881023,3023564
692,692,3023560,612 West 137th Street #65,"['40.82160169,-73.95520911']",1750,1.0,1.0,0.0,40.82160169,-73.95520911,Apartment,14,1,535,15,4,413,-0.263868364386882,-0.9617818626180654,2.4697083353709184,-1.077557651374422,-0.17304783333081258,0.0861338520877427,3023560
693,693,3023541,520 East 84th Street #4M,"['40.77389908,-73.9469986']",2050,0.0,1.0,410.0,40.77389908,-73.9469986,Apartment,9,2,98,17,0,529,-0.7378223223885434,-0.844058909375516,-0.6045582517593077,-1.0469972310637181,-0.7653006892653381,0.7473433403320128,3023541
694,694,3023540,405 West 54th Street #4A,"['40.76639938,-73.98760223']",1938,0.0,1.0,0.0,40.76639938,-73.98760223,Apartment,17,13,364,104,0,477,0.020504010414114888,0.45089357629252813,1.2667344534503953,0.2823810524519074,-0.7653006892653381,0.4509390869811331,3023540
695,695,3023532,136 West 111st Street #3RW,"['40.79933045,-73.95379381']",3200,3.0,1.0,1.0,40.79933045,-73.95379381,Apartment,7,0,308,7,2,456,-0.9274039055892079,-1.0795048158606149,0.8727780944588788,-1.1997993326172383,-0.4691742612980753,0.33123736928173936,3023532
696,696,3016382,50 West Street #24B,"['40.70776029,-74.01499377']",16500,3.0,3.0,2.0,40.70776029,-74.01499377,Apartment,8,3,72,57,22,423,-0.8326131139888757,-0.7263359561329664,-0.7874665612910832,-0.4357888248496374,2.492090018374552,0.14313467003983493,3016382
697,697,3021888,199 Bleecker Street #4,"['40.72954367,-74.00145765']",4495,2.0,1.0,0.0,40.72954367,-74.00145765,Apartment,23,38,254,264,3,595,0.5892487600161086,3.3939674073562647,0.49289160543134514,2.72721467730823,-0.32111104731444395,1.1235487388158216,3021888
698,698,3023527,335 East 22nd Street #5A,"['40.73666725,-73.97957625']",1900,0.0,1.0,0.0,40.73666725,-73.97957625,Apartment,16,2,113,29,0,419,-0.0742867811862174,-0.844058909375516,-0.49903422702943717,-0.8636347091994938,-0.7653006892653381,0.12033434285899805,3023527
699,699,3023524,24 Avenue C #5,"['40.72126386,-73.98060553']",2683,1.0,1.0,0.0,40.72126386,-73.98060553,Apartment,22,8,542,42,0,444,0.4944579684157763,-0.13772118992021917,2.518952880244858,-0.6649919771799176,-0.7653006892653381,0.2628363877392287,3023524
700,700,3023515,405 Edgecombe Avenue #C6,"['40.82899857,-73.94029999']",2175,3.0,1.0,0.0,40.82899857,-73.94029999,Apartment,17,1,282,8,6,363,0.020504010414114888,-0.9617818626180654,0.6898697849271033,-1.184519122461886,0.12307859463645016,-0.19887023767271858,3023515
701,701,3023512,194 East 2nd Street #2K,"['40.72230148,-73.98370361']",4800,2.0,1.0,0.0,40.72230148,-73.98370361,Apartment,27,20,401,87,0,482,0.9684119264174378,1.2749542489903745,1.5270270477840757,0.022617479810923123,-0.7653006892653381,0.4794394959571792,3023512
702,702,3023504,335 East 54th Street #5F,"['40.75697493,-73.96515353']",2800,1.0,1.0,0.0,40.75697493,-73.96515353,Apartment,18,2,96,86,0,561,0.11529480201444718,-0.844058909375516,-0.6186281217232904,0.0073372696555711065,-0.7653006892653381,0.929745957778708,3023504
703,703,3023496,545 West 20th Street #PHA,"['40.74689301,-74.00753918']",20000,3.0,3.0,2.0,40.74689301,-74.00753918,Apartment,3,4,43,21,0,265,-1.3065670719905371,-0.608613002890417,-0.9914796757688327,-0.9858763904423099,-0.7653006892653381,-0.7574782536032226,3023496
704,704,3023493,800 Fifth Avenue #11A,"['40.76549911,-73.9713974']",6100,1.0,1.0,0.0,40.76549911,-73.9713974,Apartment,5,13,20,60,7,340,-1.1169854887898725,0.45089357629252813,-1.153283180354634,-0.3899481943835813,0.2711418086200815,-0.32997211896253076,3023493
705,705,3023488,306 West 78th Street #4A,"['40.78369614,-73.98234228']",2650,1.0,1.0,0.0,40.78369614,-73.98234228,Apartment,5,3,47,18,4,514,-1.1169854887898725,-0.7263359561329664,-0.9633399358408672,-1.031717020908366,-0.17304783333081258,0.6618421134038744,3023488
706,706,3023487,235 West 22nd Street #6X,"['40.74416494,-73.99729337']",2950,0.0,1.0,0.0,40.74416494,-73.99729337,Apartment,26,8,162,96,17,387,0.8736211348171055,-0.13772118992021917,-0.15432241291186036,0.16013937120909127,1.7517739484563952,-0.06206827458769716,3023487
707,707,3023050,101 W 25th Street #2,"['40.74437879,-73.9920533']",5500,3.0,2.0,1.0,40.74437879,-73.9920533,Apartment,15,12,103,144,12,177,-0.1690775727865497,0.3331706230499787,-0.5693835768493508,0.893589458665988,1.0114578785382384,-1.2590854515816345,3023050
708,708,3023486,35 West 20th Street #3,"['40.74072833,-73.99289456']",9000,2.0,2.0,1.0,40.74072833,-73.99289456,Apartment,19,8,105,106,10,126,0.21008559361477946,-0.13772118992021917,-0.5553137068853681,0.3129414727626114,0.7153314505709757,-1.549789623137305,3023486
709,709,3024098,242 West 53rd Street #46E,"['40.7635994,-73.98400116']",7695,2.0,1.0,1.0,40.7635994,-73.98400116,Apartment,12,27,179,215,22,202,-0.45344994758754653,2.0990149216882203,-0.03472851821800717,1.978484379695981,2.492090018374552,-1.1165834067014038,3024098
710,710,2976796,101 W End Avenue #29A,"['40.77510071,-73.98840332']",7240,3.0,2.0,1.0,40.77510071,-73.98840332,Apartment,3,1,72,6,0,267,-1.3065670719905371,-0.9617818626180654,-0.7874665612910832,-1.2150795427725902,-0.7653006892653381,-0.7460780900128042,2976796
711,711,3023485,211 East 48th Street #1,"['40.75446507,-73.97084687']",6400,0.0,0.0,1.0,40.75446507,-73.97084687,Apartment,18,11,128,167,4,470,0.11529480201444718,0.21544766980742922,-0.39351020229956674,1.2450342922390845,-0.17304783333081258,0.41103851441466854,3023485
712,712,3023483,428 West 44th Street #2F,"['40.76009803,-73.99315239']",2695,0.0,1.0,0.0,40.76009803,-73.99315239,Apartment,28,22,156,133,0,489,1.06320271801777,1.5104001554754733,-0.19653202280380855,0.7255071469571158,-0.7653006892653381,0.5193400685236438,3023483
713,713,3023478,12 West 104th Street #2RS,"['40.79688788,-73.96193267']",3295,2.0,1.0,0.0,40.79688788,-73.96193267,Apartment,19,1,186,16,1,396,0.21008559361477946,-0.9617818626180654,0.014516026655932377,-1.06227744121907,-0.6172374752817067,-0.010767538430814136,3023478
714,714,3023477,592 Third Avenue #5RN,"['40.74880116,-73.97628825']",2700,2.0,1.0,0.0,40.74880116,-73.97628825,Apartment,20,8,156,108,3,515,0.30487638521511173,-0.13772118992021917,-0.19653202280380855,0.34350189307331547,-0.32111104731444395,0.6675421951990836,3023477
715,715,3023473,172 Waverly Place #1C,"['40.73399841,-74.00137115']",3600,1.0,1.0,0.0,40.73399841,-74.00137115,Apartment,19,29,174,171,8,627,0.21008559361477946,2.3344608281733192,-0.06990319312796399,1.3061551328604926,0.4192050226037129,1.305951356262517,3023473
716,716,3023471,251 West 117th Street #3G,"['40.8046898,-73.9556053']",4431,2.0,2.0,0.0,40.8046898,-73.9556053,Apartment,16,5,437,24,4,544,-0.0742867811862174,-0.49089004964786753,1.7802847071357648,-0.9400357599762539,-0.17304783333081258,0.8328445672601512,3023471
717,717,3023470,409 East 87th Street #1,"['40.77745249,-73.94805723']",1950,0.0,1.0,0.0,40.77745249,-73.94805723,Apartment,24,8,188,49,3,618,0.6840395516164409,-0.13772118992021917,0.028585896619915105,-0.5580305060924535,-0.32111104731444395,1.2546506201056338,3023470
718,718,3023469,251 West 117th Street #7E,"['40.8046898,-73.9556053']",3425,1.0,1.0,0.0,40.8046898,-73.9556053,Apartment,16,5,437,24,4,544,-0.0742867811862174,-0.49089004964786753,1.7802847071357648,-0.9400357599762539,-0.17304783333081258,0.8328445672601512,3023469
719,719,3023466,251 West 117th Street #2C,"['40.8046898,-73.9556053']",2631,0.0,1.0,0.0,40.8046898,-73.9556053,Apartment,16,5,437,24,4,544,-0.0742867811862174,-0.49089004964786753,1.7802847071357648,-0.9400357599762539,-0.17304783333081258,0.8328445672601512,3023466
720,720,3023465,1 West End Avenue #18D,"['40.77199936,-73.99060059']",13000,3.0,3.0,2.0,40.77199936,-73.99060059,Apartment,3,3,57,18,0,194,-1.3065670719905371,-0.7263359561329664,-0.8929905860209536,-1.031717020908366,-0.7653006892653381,-1.1621840610630776,3023465
721,721,3023463,263 Bowery #4,"['40.72334028,-73.99248874']",8000,2.0,2.0,1.0,40.72334028,-73.99248874,Apartment,14,16,177,95,4,520,-0.263868364386882,0.8040624360201766,-0.0487983881819899,0.14485916105373925,-0.17304783333081258,0.6960426041751298,3023463
722,722,3003882,222 East 44th Street #16D,"['40.75130081,-73.97290039']",3925,0.0,1.0,0.0,40.75130081,-73.97290039,Apartment,15,6,90,156,5,408,-0.1690775727865497,-0.3731670964053181,-0.6608377316152386,1.0769519805302121,-0.02498461934718122,0.05763344311169657,3003882
723,723,3017762,435 West 31st Street #38G,"['40.75230026,-73.99839783']",4725,1.0,1.0,659.0,40.75230026,-73.99839783,Apartment,5,4,323,62,0,169,-1.1169854887898725,-0.608613002890417,0.9783021191887492,-0.3593877740728773,-0.7653006892653381,-1.3046861059433084,3017762
724,724,3012123,240 East 27th Street #21E,"['40.74020004,-73.979599']",3558,1.0,1.0,574.0,40.74020004,-73.979599,Apartment,21,8,540,69,0,480,0.39966717681544406,-0.13772118992021917,2.5048830102808752,-0.2524263029854132,-0.7653006892653381,0.46803933236676076,3012123
725,725,3023442,201 East 35th Street #9ABC,"['40.74640792,-73.97716969']",8100,5.0,3.0,2.0,40.74640792,-73.97716969,Apartment,18,9,218,82,0,541,0.11529480201444718,-0.019998236677669697,0.23963394607965602,-0.05378357096583696,-0.7653006892653381,0.8157443218745235,3023442
726,726,3023441,240 West 73rd Street #506,"['40.77970123,-73.98269653']",3499,1.0,1.0,0.0,40.77970123,-73.98269653,Apartment,15,4,140,76,4,583,-0.1690775727865497,-0.608613002890417,-0.30909098251567035,-0.14546483189794907,-0.17304783333081258,1.055147757273311,3023441
727,727,3023440,116 John Street #2902,"['40.70750046,-74.00589752']",3254,1.0,1.0,0.0,40.70750046,-74.00589752,Apartment,17,7,158,137,8,160,0.020504010414114888,-0.25544414316276864,-0.1824621528398258,0.7866279875785239,0.4192050226037129,-1.3559868421001913,3023440
728,728,3023439,225 Fifth Avenue #5F,"['40.74359894,-73.98760223']",8700,2.0,2.0,1.0,40.74359894,-73.98760223,Apartment,9,10,172,135,11,163,-0.7378223223885434,0.09772471656487977,-0.08397306309194671,0.7560675672678199,0.863394664554607,-1.3388865967145636,3023439
729,729,3023436,347 East 62nd Street GARDEN-APT,"['40.76201304,-73.96126674']",3500,1.0,1.0,0.0,40.76201304,-73.96126674,Apartment,21,5,78,53,0,506,0.39966717681544406,-0.49089004964786753,-0.745256951399135,-0.4969096654710454,-0.7653006892653381,0.6162414590422006,3023436
730,730,3023434,825 West 187th Street #2F,"['40.85594659,-73.93814892']",2350,1.0,1.0,750.0,40.85594659,-73.93814892,Apartment,6,1,69,8,0,234,-1.0221946971895404,-0.9617818626180654,-0.8085713662370572,-1.184519122461886,-0.7653006892653381,-0.9341807892547086,3023434
731,731,3023433,3111 Broadway #2/F,"['40.81299973,-73.96080017']",2195,0.0,1.0,0.0,40.81299973,-73.96080017,Apartment,4,1,55,20,0,324,-1.2117762803902048,-0.9617818626180654,-0.9070604559849363,-1.001156600597662,-0.7653006892653381,-0.42117342768587834,3023433
732,732,3023431,3111 Broadway #3E/E,"['40.81299973,-73.96080017']",2131,0.0,1.0,0.0,40.81299973,-73.96080017,Apartment,4,1,55,20,0,324,-1.2117762803902048,-0.9617818626180654,-0.9070604559849363,-1.001156600597662,-0.7653006892653381,-0.42117342768587834,3023431
733,733,3023429,116 John Street #1913,"['40.70750046,-74.00589752']",2475,0.0,1.0,0.0,40.70750046,-74.00589752,Apartment,17,7,158,137,8,160,0.020504010414114888,-0.25544414316276864,-0.1824621528398258,0.7866279875785239,0.4192050226037129,-1.3559868421001913,3023429
734,734,3023428,322 East 39th Street #2B,"['40.74727977,-73.97266174']",2325,0.0,1.0,0.0,40.74727977,-73.97266174,Apartment,7,3,155,25,0,416,-0.9274039055892079,-0.7263359561329664,-0.20356695778579992,-0.9247555498209019,-0.7653006892653381,0.10323409747337037,3023428
735,735,3023427,229 West 101st Street #3E/E,"['40.7981987,-73.96970367']",3079,2.0,1.0,0.0,40.7981987,-73.96970367,Apartment,26,4,220,48,5,649,0.8736211348171055,-0.608613002890417,0.25370381604363873,-0.5733107162478055,-0.02498461934718122,1.4313531557571197,3023427
736,736,2950423,252 South Street #63E,"['40.71020126,-73.98930359']",8833,3.0,2.0,1.0,40.71020126,-73.98930359,Apartment,6,0,129,5,1,123,-1.0221946971895404,-1.0795048158606149,-0.38647526731757537,-1.2303597529279422,-0.6172374752817067,-1.5668898685229327,2950423
737,737,2962967,227 Lexington Avenue #302,"['40.7459363,-73.97974664']",3654,1.0,1.0,0.0,40.7459363,-73.97974664,Apartment,18,5,227,96,9,527,0.11529480201444718,-0.49089004964786753,0.3029483609175783,0.16013937120909127,0.5672682365873443,0.7359431767415944,2962967
738,738,3012105,30 Morningside Drive #414,"['40.80479813,-73.9611969']",5320,2.0,1.0,0.0,40.80479813,-73.9611969,Apartment,1,1,33,22,0,362,-1.4961486551912018,-0.9617818626180654,-1.0618290255887464,-0.9705961802869579,-0.7653006892653381,-0.2045703194679278,3012105
739,739,3023394,21 West End Avenue #4210,"['40.772765,-73.990313']",6720,2.0,2.0,0.0,40.772765,-73.990313,Apartment,3,3,67,12,0,168,-1.3065670719905371,-0.7263359561329664,-0.8226412362010399,-1.1233982818404782,-0.7653006892653381,-1.3103861877385174,3023394
740,740,3023378,554 West 54th Street #23B,"['40.76789856,-73.99150085']",6137,2.0,2.0,0.0,40.76789856,-73.99150085,Apartment,12,5,112,33,0,379,-0.45344994758754653,-0.49089004964786753,-0.5060691620114286,-0.8025138685780857,-0.7653006892653381,-0.10766892894937097,3023378
741,741,3023375,360 West 119th Street #4B,"['40.80707429,-73.95627367']",2800,2.0,1.0,0.0,40.80707429,-73.95627367,Apartment,8,2,184,17,1,532,-0.8326131139888757,-0.844058909375516,0.0004461566919496489,-1.0469972310637181,-0.6172374752817067,0.7644435857176405,3023375
742,742,3023372,605 West 112nd Street #2G,"['40.80592763,-73.96631631']",2825,1.0,1.0,0.0,40.80592763,-73.96631631,Apartment,14,3,55,34,4,642,-0.263868364386882,-0.7263359561329664,-0.9070604559849363,-0.7872336584227337,-0.17304783333081258,1.3914525831906552,3023372
743,743,3023371,9 West 31st Street #23G,"['40.74708736,-73.98667557']",3964,2.0,1.0,0.0,40.74708736,-73.98667557,Apartment,15,20,231,219,9,129,-0.1690775727865497,1.2749542489903745,0.33108810084554374,2.039605220317389,0.5672682365873443,-1.5326893777516772,3023371
744,744,3023369,65 West 68th Street #9,"['40.77478633,-73.97992561']",2875,1.0,1.0,0.0,40.77478633,-73.97992561,Apartment,10,4,78,52,7,668,-0.6430315307882111,-0.608613002890417,-0.745256951399135,-0.5121898756263974,0.2711418086200815,1.539654709866095,3023369
745,745,3023368,235 East 13th Street #1K,"['40.73224918,-73.98624916']",3750,2.0,1.0,0.0,40.73224918,-73.98624916,Apartment,13,13,199,104,4,422,-0.35865915598721426,0.45089357629252813,0.1059701814218201,0.2823810524519074,-0.17304783333081258,0.13743458824462573,3023368
746,746,3023364,235 East 13th Street #3B,"['40.73224918,-73.98624916']",3300,1.0,1.0,0.0,40.73224918,-73.98624916,Apartment,13,13,199,104,4,422,-0.35865915598721426,0.45089357629252813,0.1059701814218201,0.2823810524519074,-0.17304783333081258,0.13743458824462573,3023364
